2021-05-04 15:57:28,431 : Flow Logger HTML : Starting HTML Conversion To Json | CAP |  en | HTML | Abasaglar-h-2835-en.html
2021-05-05 17:02:11,554 : Flow Logger HTML : Starting HTML Conversion To Json | converted_to_html | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:02:52,936 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:02:52,936 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:02:52,951 : Style Dictionary_y : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:02:53,244 : Style Dictionary_y : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:04:14,911 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:04:14,911 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:04:14,911 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:04:14,934 : Style Dictionary_W : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:04:15,002 : Style Dictionary_W : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:04:52,108 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:04:52,108 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:04:52,108 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:04:52,108 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:04:52,126 : Style Dictionary_G : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:04:52,158 : Style Dictionary_G : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:06:26,107 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:06:26,107 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:06:26,107 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:06:26,107 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:06:26,107 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:06:26,120 : Style Dictionary_o : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:06:26,155 : Style Dictionary_o : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:07:59,279 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:07:59,279 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:07:59,279 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:07:59,279 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:07:59,279 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:07:59,279 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:07:59,296 : Style Dictionary_C : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:07:59,326 : Style Dictionary_C : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:08:40,858 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:08:40,858 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:08:40,858 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:08:40,858 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:08:40,858 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:08:40,858 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:08:40,858 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:08:40,883 : Style Dictionary_K : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:08:40,913 : Style Dictionary_K : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:09:14,030 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:09:14,030 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:09:14,030 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:09:14,030 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:09:14,030 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:09:14,030 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:09:14,030 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:09:14,030 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:09:14,049 : Style Dictionary_B : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:09:14,076 : Style Dictionary_B : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:10:09,684 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:10:09,684 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:10:09,684 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:10:09,684 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:10:09,684 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:10:09,684 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:10:09,684 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:10:09,684 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:10:09,684 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:10:09,705 : Style Dictionary_m : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:10:09,739 : Style Dictionary_m : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:11:39,387 : Flow Logger HTML : Starting HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI.html
2021-05-05 17:11:39,398 : Style Dictionary_0 : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | H | CAP |  en | HTML | Adakveo-4874 EN PI.html
2021-05-05 17:11:39,623 : Style Dictionary_0 : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | HTML | Adakveo-4874 EN PI.html
2021-05-05 17:11:42,157 : Parser_U : Writing to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\outputJSON\H\CAP\en\Adakveo-4874 EN PI.json | H | CAP |  en | HTML | Adakveo-4874 EN PI.html
2021-05-05 17:11:42,272 : Flow Logger HTML : Completed HTML Conversion To Json | H | CAP |  en | HTML | Adakveo-4874 EN PI.html
2021-05-05 17:11:42,274 : Flow Logger HTML : Starting Json Split | H | CAP |  en | HTML | Adakveo-4874 EN PI.html
2021-05-05 17:11:42,280 : Style Dictionary_A : Reading style dictionary in file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\styleRules\rule_dictionary_en.json | H | CAP |  en | Json | Adakveo-4874 EN PI.json
2021-05-05 17:11:42,319 : Style Dictionary_A : Qrd Section Keys Generated: ANNEX I, ANNEX II, ANNEX III, B. PACKAGE LEAFLET | H | CAP |  en | Json | Adakveo-4874 EN PI.json
2021-05-05 17:11:42,325 : Partition_b : Partitioning Json: Adakveo-4874 EN PI.json | H | CAP |  en | Json | Adakveo-4874 EN PI.json
2021-05-05 17:11:42,418 : Partition_b : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\H\CAP\en\Adakveo-4874 EN PI_SmPC.json | H | CAP |  en | Json | Adakveo-4874 EN PI.json
2021-05-05 17:11:42,449 : Partition_b : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\H\CAP\en\Adakveo-4874 EN PI_ANNEX II.json | H | CAP |  en | Json | Adakveo-4874 EN PI.json
2021-05-05 17:11:42,479 : Partition_b : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\H\CAP\en\Adakveo-4874 EN PI_ANNEX III.json | H | CAP |  en | Json | Adakveo-4874 EN PI.json
2021-05-05 17:11:42,488 : Partition_b : Writing partition to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\data\partitionedJSONs\H\CAP\en\Adakveo-4874 EN PI_ PACKAGE LEAFLET.json | H | CAP |  en | Json | Adakveo-4874 EN PI.json
2021-05-05 17:11:42,497 : Flow Logger HTML : ['Adakveo-4874 EN PI_SmPC.json', 'Adakveo-4874 EN PI_ANNEX II.json', 'Adakveo-4874 EN PI_ANNEX III.json', 'Adakveo-4874 EN PI_ PACKAGE LEAFLET.json'] | H | CAP |  en | HTML | Adakveo-4874 EN PI.html
2021-05-05 17:11:42,499 : Flow Logger HTML : Completed Json Split | H | CAP |  en | HTML | Adakveo-4874 EN PI.html
2021-05-05 17:11:42,500 : Flow Logger HTML : Started Processing Partitioned Jsons | H | CAP |  en | HTML | Adakveo-4874 EN PI.html
2021-05-05 17:11:42,502 : Flow Logger HTML : 



||||||||||||||||||||||||||||||||0 ||||| Adakveo-4874 EN PI_SmPC.json||||||||||||||||||||||||||||||||



 | H | CAP |  en | HTML | Adakveo-4874 EN PI.html
2021-05-05 17:11:42,507 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Starting Heading Extraction | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:11:42,775 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Started Extracting Heading | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json
2021-05-05 17:11:43,070 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Qrd txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Matched :- 'True'
2021-05-05 17:11:43,082 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Passed As This The First Heading | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20001' | currParentHeadId :- 'nan' | prevParentHeadId :- ''
2021-05-05 17:11:43,381 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'this medicinal product is subject to additional monitoring. this will allow quick identification of new safety information. healthcare professionals are asked to report any suspected adverse reactions. see section 4.8 for how to report adverse reactions.' | Qrd txt :- 'qthis medicinal product is subject to additional monitoring. this will allow quick identification of new safety information. healthcare professionals are asked to report any suspected adverse reactions. see section 4.8 for how to report adverse reactions.' | Matched :- 'True'
2021-05-05 17:11:43,383 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed In Lowercase | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'This medicinal product is subject to additional monitoring. This will allow quick identification of new safety information. Healthcare professionals are asked to report any suspected adverse reactions. See section 4.8 for how to report adverse reactions.' | Qrd txt :- 'qThis medicinal product is subject to additional monitoring. This will allow quick identification of new safety information. Healthcare professionals are asked to report any suspected adverse reactions. See section 4.8 for how to report adverse reactions.' | Matched :- 'True'
2021-05-05 17:11:43,397 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20002' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20001'
2021-05-05 17:11:43,412 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Failed By Style | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20002' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20001'
2021-05-05 17:11:43,518 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- '1.       NAME OF THE MEDICINAL PRODUCT' | Qrd txt :- '1. NAME OF THE MEDICINAL PRODUCT' | Matched :- 'True'
2021-05-05 17:11:43,540 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Flow Is Broken | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20003' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20001'
2021-05-05 17:11:43,548 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20003' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20001'
2021-05-05 17:11:44,150 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- '2.       QUALITATIVE AND QUANTITATIVE COMPOSITION' | Qrd txt :- '2. QUALITATIVE AND QUANTITATIVE COMPOSITION' | Matched :- 'True'
2021-05-05 17:11:44,170 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20004' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20003'
2021-05-05 17:11:44,458 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Each ml of concentrate for solution for infusion contains 10 mg crizanlizumab.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-05 17:11:44,482 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Each ml of concentrate for solution for infusion contains 10 mg crizanlizumab.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-05 17:11:44,916 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'One vial of 10 ml contains 100 mg crizanlizumab.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-05 17:11:45,313 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Crizanlizumab is a monoclonal antibody produced in Chinese Hamster Ovary (CHO) cells by recombinant DNA technology.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-05 17:11:45,748 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- '3.       PHARMACEUTICAL FORM' | Qrd txt :- '3. PHARMACEUTICAL FORM' | Matched :- 'True'
2021-05-05 17:11:45,763 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Flow Is Broken | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20008' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20004'
2021-05-05 17:11:45,770 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20008' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20004'
2021-05-05 17:11:46,009 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Concentrate for solution for infusion (sterile concentrate)' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-05 17:11:46,317 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- '4.       CLINICAL PARTICULARS' | Qrd txt :- '4. CLINICAL PARTICULARS' | Matched :- 'True'
2021-05-05 17:11:46,329 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20009' | currParentHeadId :- '20001.0' | prevParentHeadId :- '20008'
2021-05-05 17:11:46,402 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- '4.1     Therapeutic indications' | Qrd txt :- '4.1 Therapeutic indications' | Matched :- 'True'
2021-05-05 17:11:46,412 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20010' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20009'
2021-05-05 17:11:46,510 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- '4.2     Posology and method of administration' | Qrd txt :- '4.2 Posology and method of administration' | Matched :- 'True'
2021-05-05 17:11:46,524 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20011' | currParentHeadId :- '20009.0' | prevParentHeadId :- '20010'
2021-05-05 17:11:46,662 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Treatment should be initiated by physicians experienced in the management of sickle cell disease.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-05 17:11:46,691 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Treatment should be initiated by physicians experienced in the management of sickle cell disease.' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-05 17:11:46,769 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed In Lowercase | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Posology' | Qrd txt :- '4.2 Posology and method of administration' | Matched :- 'False'
2021-05-05 17:11:46,772 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Posology' | Qrd txt :- 'Posology' | Matched :- 'True'
2021-05-05 17:11:46,794 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20012' | currParentHeadId :- '20011.0' | prevParentHeadId :- '20011'
2021-05-05 17:11:47,047 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'The recommended dose of crizanlizumab is 5 mg/kg administered over a period of 30 minutes by intravenous infusion at week 0, week 2, and every 4 weeks thereafter.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-05 17:11:47,463 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'If a dose is missed, the treatment should be administered as soon as possible.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-05 17:11:47,723 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- '-                 If crizanlizumab is administered within 2 weeks after the missed dose, dosing should be continued according to the patient’s original schedule.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-05 17:11:47,910 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- '-                 If crizanlizumab is administered more than 2 weeks after the missed dose, dosing should be continued every 4 weeks thereafter.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-05 17:11:48,155 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Special populations' | Qrd txt :- '6.6 Special precautions for disposal <and other handling>' | Matched :- 'False'
2021-05-05 17:11:48,485 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Crizanlizumab has not been studied in elderly patients. No dose adjustment is required as the pharmacokinetics of crizanlizumab in adults are not affected by age.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-05 17:11:49,195 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Paediatric population' | Qrd txt :- 'Paediatric population' | Matched :- 'True'
2021-05-05 17:11:49,211 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20013' | currParentHeadId :- '20012.0' | prevParentHeadId :- '20011'
2021-05-05 17:11:49,398 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'The safety and efficacy of crizanlizumab in paediatric patients from 6 months to 16 years have not been established. No data are available.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-05 17:11:49,615 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'There is no relevant use of crizanlizumab in infants aged less than 6 months for the indication of prevention of recurrent vaso‑occlusive crises.' | Qrd txt :- '6.5 Nature and contents of container <and special equipment for use administration or implantation>' | Matched :- 'False'
2021-05-05 17:11:49,684 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Failed In Lowercase | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Method of administration' | Qrd txt :- '4.2 Posology and method of administration' | Matched :- 'False'
2021-05-05 17:11:49,693 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Match Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | Doc txt :- 'Method of administration' | Qrd txt :- 'Method of administration ' | Matched :- 'True'
2021-05-05 17:11:49,710 : Heading Extraction Adakveo-4874 EN PI_SmPC.json : Validation Passed | H | CAP |  en | 0 | Adakveo-4874 EN PI_SmPC.json | currHeadId :- '20014' | currParentHeadId :- '20011.0' | prevParentHeadId :- '20011'
